387,243
321,562
343,308
10,181
837,404
221,219
115,504
105,35
315,143
316,253
141,535
75,144
483,366
694,329
504,68
189,398
658,458
471,234
77,560
655,97
255,557
820,174
326,396
895,138
208,574
338,108
252,420
847,222
622,148
697,517
834,315
329,15
222,19
419,320
752,284
272,217
713,261
103,214
828,93
693,203
870,128
544,220
271,149
385,294
612,174
298,43
885,533
257,302
136,476
489,499
64,600
834,264
782,128
114,412
603,123
135,121
298,211
705,401
481,34
761,578
300,454
152,201
766,233
354,372
595,458
416,464
599,42
493,424
725,205
164,32
26,35
3,203
509,127
748,450
898,277
630,59
38,285
522,442
566,96
242,127
538,44
889,91
224,45
47,18
202,150
861,378
187,336
286,70
23,321
706,579
551,69
404,491
175,529
355,335
541,384
558,500
353,579
873,176
3,373
779,415
384,533
657,178
438,581
819,459
647,588
823,520
232,247
670,238
72,111
61,198
135,374
833,233
396,369
634,411
796,212
543,163
813,23
776,55
198,72
121,274
542,559
895,234
709,50
739,139
42,166
210,209
715,96
136,179
475,171
677,142
53,229
121,58
176,52
133,84
601,544
326,504
573,584
84,66
467,458
483,544
429,1
755,178
599,311
412,26
133,235
484,587
762,527
242,394
876,421
754,6
571,163
396,416
619,215
448,452
386,98
560,413
