1685,432
617,395
1690,402
1037,433
1562,418
739,438
1233,369
99,439
1610,441
901,446
1001,393
1490,623
1595,439
1246,367
311,388
301,385
620,405
1694,441
931,368
1157,371
753,402
152,407
781,633
1060,370
1020,432
1197,371
270,397
799,616
57,461
900,529
953,366
1610,420
1621,417
1054,380
174,397
200,554
1206,381
1324,429
568,1048
1619,524
1304,438
1000,367
596,431
1293,395
30,480
1426,410
874,507
1418,439
532,445
1144,390
918,486
1494,426
1282,386
1458,429
1676,437
1472,404
887,460
1295,564
161,529
891,865
985,387
1417,385
567,419
1380,924
1523,446
476,729
1082,756
645,419
1212,417
1140,375
1405,427
355,404
529,748
583,396
88,790
1126,411
384,383
680,420
1649,543
643,742
958,381
1259,430
1299,480
1247,378
107,454
1400,436
78,446
1434,406
1079,848
925,372
911,365
875,473
1005,380
1150,382
784,417
88,510
1519,534
224,562
1427,529
1124,374
49,440
631,410
799,762
1218,394
503,754
1358,613
1508,856
637,424
988,369
1498,510
392,407
1181,417
942,731
651,398
689,404
58,500
644,429
838,529
720,413
950,437
546,433
577,438
1002,388
897,374
1484,483
1148,375
1139,384
374,382
23,411
1560,433
609,511
1690,410
1313,429
1602,492
1461,443
1496,493
1132,405
1492,434
1220,364
1005,451
1643,564
1647,418
1410,414
1398,422
1236,390
1627,411
1106,410
1367,435
854,535
123,499
1082,383
967,368
607,540
1550,418
403,971
111,441
1153,387
679,390
1479,428
194,853
1115,380
1439,478
462,813
961,424
890,372
584,1112
939,517
1567,428
197,581
140,410
52,402
1051,908
96,935
78,429
1223,383
1300,767
514,844
971,374
1266,464
926,361
575,604
247,715
573,426
765,694
1228,471
1171,377
1464,420
627,432
264,649
1220,412
1003,431
994,380
531,721
1694,523
180,398
1406,388
1174,414
879,671
1692,477
1058,389
1447,823
1278,429
702,975
1621,425
1566,489
1570,509
621,806
605,438
1438,430
1650,515
1350,435
810,740
1159,427
1500,443
984,441
1456,403
131,409
1245,474
869,527
1478,441
883,375
819,497
705,409
1504,700
866,433
1604,508
1530,429
1538,603
1173,388
957,463
1310,1119
590,415
1111,403
1090,376
1638,412
397,411
803,632
154,442
766,430
65,401
1446,616
608,427
793,591
1201,416
1298,507
1339,422
958,366
928,508
1009,371
1197,837
937,392
18,391
1386,393
599,940
886,434
128,522
685,441
377,406
54,419
948,428
1548,433
1557,396
1262,377
65,442
950,373
1132,379
416,416
389,743
1575,425
569,447
1092,499
1186,378
743,464
586,461
1651,442
1609,412
619,419
1438,439
1453,565
722,365
520,444
1212,375
342,800
638,398
1664,469
1156,382
195,405
1033,374
1252,372
717,424
33,462
42,406
790,848
1447,403
930,470
939,362
920,380
956,498
1548,524
63,411
1475,416
1467,495
91,851
867,495
588,444
14,522
1610,951
1550,443
187,400
278,607
1694,407
225,985
58,524
887,518
122,409
1173,427
990,364
422,913
1213,356
1443,430
478,704
