665.6,55.589
648.05,174.08
754.83,153.6
716.8,279.41
438.86,8.7771
500.3,166.77
405.21,17.554
529.55,215.04
488.59,346.7
356.94,27.794
17.554,226.74
706.56,247.22
177.01,408.14
264.78,118.49
551.5,111.18
626.1,191.63
386.19,121.42
250.15,488.59
81.92,181.39
620.25,55.589
19.017,33.646
513.46,80.457
302.81,337.92
5.8514,206.26
361.33,298.42
103.86,434.47
490.06,330.61
664.14,389.12
311.59,409.6
738.74,315.98
35.109,42.423
89.234,68.754
219.43,106.79
428.62,310.13
48.274,162.38
285.26,430.08
78.994,212.11
422.77,136.05
492.98,273.55
98.011,418.38
535.41,38.034
552.96,67.291
17.554,460.8
222.35,17.554
160.91,307.2
96.549,40.96
509.07,163.84
184.32,86.309
168.23,108.25
178.47,302.81
182.86,1.4629
315.98,450.56
236.98,507.61
532.48,468.11
504.69,408.14
689.01,42.423
718.26,365.71
520.78,57.051
604.16,125.81
165.3,365.71
589.53,304.27
447.63,333.53
434.47,438.86
650.97,32.183
662.67,424.23
219.43,311.59
38.034,212.11
17.554,127.27
131.66,333.53
144.82,468.11
604.16,457.87
576.37,78.994
555.89,421.3
329.14,269.17
152.14,57.051
601.23,365.71
172.62,263.31
30.72,166.77
130.19,361.33
115.57,117.03
422.77,377.42
724.11,137.51
32.183,241.37
55.589,485.67
450.56,459.34
81.92,435.93
109.71,346.7
453.49,62.903
43.886,318.9
320.37,348.16
76.069,95.086
217.97,381.81
310.13,201.87
250.15,310.13
475.43,134.58
337.92,329.14
196.02,452.02
55.589,364.25
171.15,234.06
289.65,487.13
621.71,298.42
693.39,276.48
756.3,336.46
552.96,248.69
633.42,162.38
558.81,179.93
299.89,244.3
646.58,108.25
751.91,64.366
724.11,48.274
131.66,125.81
700.71,124.34
699.25,58.514
302.81,437.39
52.663,172.62
529.55,83.383
8.7771,329.14
637.81,236.98
485.67,308.66
182.86,119.95
406.67,449.1
645.12,277.94
118.49,396.43
217.97,242.83
437.39,137.51
367.18,449.1
482.74,64.366
646.58,73.143
149.21,415.45
573.44,389.12
295.5,100.94
620.25,78.994
16.091,370.1
102.4,370.1
352.55,378.88
393.51,46.811
513.46,133.12
411.06,315.98
29.257,114.1
724.11,468.11
275.02,454.95
462.26,86.309
288.18,308.66
143.36,375.95
747.52,90.697
48.274,111.18
54.126,217.97
431.54,405.21
684.62,258.93
667.06,30.72
231.13,216.5
342.31,251.61
7.3143,427.15
605.62,42.423
197.49,383.27
384.73,318.9
696.32,349.62
623.18,340.85
593.92,150.67
428.62,26.331
415.45,479.82
433.01,248.69
51.2,336.46
362.79,228.21
39.497,16.091
642.19,143.36
228.21,294.03
294.03,286.72
119.95,147.75
257.46,11.703
311.59,2.9257
134.58,169.69
332.07,93.623
78.994,472.5
615.86,210.65
757.76,279.41
76.069,314.51
165.3,476.89
260.39,286.72
93.623,124.34
457.87,485.67
55.589,134.58
598.31,402.29
674.38,326.22
375.95,472.5
387.66,147.75
462.26,159.45
193.1,49.737
310.13,301.35
89.234,340.85
557.35,315.98
421.3,282.33
289.65,86.309
411.06,244.3
81.92,112.64
364.25,55.589
59.977,35.109
33.646,386.19
501.76,117.03
172.62,16.091
519.31,188.71
702.17,78.994
677.3,10.24
188.71,29.257
165.3,157.99
84.846,149.21
323.29,174.08
425.69,159.45
624.64,434.47
39.497,446.17
554.42,193.1
491.52,482.74
2.9257,267.7
569.05,36.571
702.17,215.04
392.05,276.48
304.27,32.183
260.39,207.73
273.55,29.257
706.56,141.9
471.04,193.1
484.21,209.19
664.14,166.77
146.29,294.03
427.15,225.28
624.64,1.4629
171.15,381.81
471.04,449.1
86.309,270.63
665.6,362.79
585.14,67.291
590.99,289.65
64.366,89.234
576.37,334.99
705.1,405.21
589.53,242.83
525.17,109.71
675.84,231.13
744.59,181.39
552.96,213.58
520.78,355.47
716.8,332.07
450.56,130.19
100.94,74.606
512,431.54
108.25,463.73
251.61,260.39
607.09,96.549
296.96,191.63
26.331,147.75
640.73,310.13
217.97,207.73
57.051,415.45
219.43,122.88
693.39,299.89
20.48,74.606
311.59,386.19
443.25,367.18
146.29,256
280.87,232.59
408.14,42.423
253.07,58.514
272.09,61.44
557.35,157.99
507.61,447.63
476.89,256
96.549,302.81
102.4,324.75
19.017,348.16
137.51,21.943
