730,382
831,362
673,299
690,303
802,343
489,248
794,563
610,285
737,339
828,350
588,398
574,272
342,244
599,297
542,282
589,288
272,268
781,355
784,341
22,246
544,274
739,517
642,298
838,516
766,358
471,258
572,438
594,519
924,409
620,299
846,378
803,365
602,326
695,331
591,323
762,480
218,248
817,415
672,364
722,455
637,363
649,403
399,256
834,478
518,403
945,556
706,299
375,248
66,241
511,300
590,274
190,263
664,445
59,231
571,499
533,400
150,297
534,274
693,446
156,235
317,243
745,355
709,419
439,256
534,355
818,338
698,421
643,509
642,318
606,305
715,333
816,357
818,432
808,500
629,283
566,272
843,353
626,314
781,426
750,334
678,506
704,341
521,428
403,240
265,261
302,232
754,350
759,407
554,272
221,273
603,433
540,271
926,394
678,322
233,277
311,238
598,284
565,426
906,406
685,314
370,236
343,255
556,390
490,415
664,329
880,355
800,466
618,318
662,315
168,235
651,298
726,365
692,433
210,262
616,506
39,237
640,315
705,511
576,278
687,342
581,273
634,325
695,545
128,238
151,240
698,388
851,366
746,502
835,412
666,482
315,281
899,387
