28,69
791,53
187,18
466,458
425,390
380,17
966,55
179,240
982,8
6,106
278,39
349,28
326,222
6,346
203,140
130,249
923,187
913,82
800,318
1018,54
93,83
715,25
347,76
518,48
478,300
712,44
661,391
81,153
829,120
331,133
85,351
994,120
32,124
164,110
790,71
141,362
770,26
760,16
348,89
1004,156
561,9
616,11
331,11
694,22
447,18
376,153
801,78
240,112
98,39
619,126
778,4
579,45
97,128
193,160
770,171
86,44
740,43
55,29
970,184
946,207
36,106
583,105
680,41
126,135
433,28
131,190
754,120
364,266
660,7
498,129
61,187
737,73
987,33
591,34
822,11
463,42
949,73
780,17
601,185
260,188
500,383
616,67
842,108
407,10
594,13
297,11
681,54
831,411
676,60
735,280
692,173
711,58
634,22
911,7
868,115
450,327
29,54
701,26
302,49
699,146
338,155
387,7
530,149
459,130
673,73
286,73
1006,42
885,77
211,25
271,238
767,62
516,80
871,243
340,513
205,78
6,40
489,87
586,130
593,3
812,6
94,140
304,23
160,6
277,55
718,312
17,40
570,43
734,23
493,5
348,448
180,163
901,5
117,72
1010,79
551,246
794,27
395,35
237,34
527,71
47,96
802,5
529,6
143,235
678,96
223,72
96,167
718,178
518,17
34,36
648,57
362,98
1015,125
659,49
281,25
182,91
685,128
147,55
161,25
86,36
1020,237
63,25
10,142
139,166
868,269
864,93
538,7
646,81
403,180
384,34
834,78
220,195
240,20
1011,18
811,44
890,209
850,58
289,89
262,386
50,49
341,69
455,5
651,1
754,100
15,180
110,52
719,16
24,411
825,194
70,117
128,561
327,105
678,276
83,95
821,40
250,70
912,28
961,570
499,8
859,558
293,29
259,99
312,78
928,6
1020,36
806,90
854,82
889,46
350,49
513,95
375,83
939,21
773,81
481,187
281,133
237,98
322,8
188,37
829,348
614,221
904,328
987,99
115,210
329,72
581,91
652,99
523,40
745,69
298,100
550,7
614,29
230,59
424,84
731,166
646,40
998,51
220,32
670,4
692,58
792,17
465,18
119,59
692,35
564,19
525,21
729,32
579,117
365,72
659,497
959,3
140,29
611,270
664,235
1014,394
284,340
707,12
729,228
296,166
601,52
52,150
341,59
437,58
848,74
244,243
402,303
109,20
701,548
927,43
819,76
633,2
49,131
939,53
478,157
626,440
561,29
795,58
275,203
838,218
241,149
552,46
760,4
259,18
164,130
83,123
674,211
907,57
536,125
206,361
863,2
842,1
72,266
890,35
172,179
710,3
368,54
877,184
312,244
618,99
723,3
540,282
750,26
949,21
506,77
96,106
271,96
324,87
490,234
888,14
149,85
360,85
164,209
479,77
961,10
402,221
453,86
849,29
766,553
621,78
999,307
825,163
627,310
569,87
422,10
41,73
168,53
559,74
156,37
114,90
663,185
326,43
391,88
622,25
482,53
312,185
784,50
625,48
201,13
841,42
651,17
875,3
542,309
11,242
933,125
548,87
579,18
46,218
276,277
865,39
402,18
909,112
118,36
458,265
747,151
427,241
370,241
37,25
609,44
483,31
279,12
974,128
795,120
328,31
693,107
255,42
407,44
879,58
85,191
464,214
740,16
193,267
228,19
62,56
355,172
399,143
583,378
801,280
939,4
406,82
883,21
974,7
859,308
141,113
799,144
896,31
977,451
247,54
230,336
607,38
450,169
145,477
387,29
66,103
369,28
71,30
16,92
733,103
652,124
942,262
892,130
225,224
1018,187
215,47
763,75
78,235
799,40
537,186
929,320
269,9
742,328
865,157
467,80
503,23
372,43
136,145
473,102
577,153
958,37
147,327
146,71
588,60
569,14
71,80
634,41
716,121
460,62
911,40
732,206
546,24
7,207
547,107
900,19
787,158
583,2
741,52
987,359
746,95
927,230
413,30
395,54
716,92
961,152
976,18
129,25
599,84
367,136
436,42
433,563
1019,85
196,23
134,49
444,78
785,40
916,61
322,402
492,41
431,98
635,180
479,42
495,59
174,70
920,20
142,2
427,158
975,70
926,379
916,162
537,28
861,17
432,67
972,40
873,476
866,32
43,362
218,20
590,22
994,262
100,24
207,233
545,136
92,59
290,144
120,116
192,64
954,29
168,41
43,125
205,95
695,13
379,8
15,21
831,16
1002,74
318,55
440,215
744,7
708,73
163,90
638,12
522,249
200,111
600,24
928,24
594,242
137,126
655,39
616,151
412,19
397,106
774,101
217,170
936,37
963,18
131,92
986,229
950,101
544,59
401,67
762,48
243,130
361,341
480,20
235,565
40,188
201,58
786,201
584,73
659,153
189,420
825,60
871,48
754,412
227,94
223,511
393,19
667,29
389,191
852,8
350,125
522,518
102,418
363,12
247,10
292,56
