394,313
810,230
454,223
844,84
340,447
728,381
326,423
382,376
622,61
55,131
195,238
389,92
337,476
492,87
908,207
934,152
563,59
475,444
489,248
640,309
603,207
950,370
418,199
122,290
250,264
784,382
253,467
581,316
265,453
134,356
994,33
703,25
465,355
149,197
220,154
676,304
942,385
858,64
41,463
291,81
839,333
274,348
698,78
242,309
803,205
285,103
480,69
397,144
327,57
331,133
609,329
662,132
690,169
836,46
213,473
194,406
436,131
232,152
986,291
180,147
57,200
189,359
12,304
269,144
892,373
89,281
24,186
567,169
271,284
67,250
887,222
703,155
810,277
311,339
968,293
630,171
325,261
120,457
793,132
532,160
405,247
1014,88
869,153
352,86
383,339
167,476
825,182
1017,284
406,360
609,624
117,477
977,138
241,426
761,232
190,293
394,209
605,48
377,70
887,342
715,403
437,163
915,44
657,313
124,85
380,143
394,41
845,384
286,404
430,381
434,74
616,399
892,398
176,261
789,196
923,374
305,168
430,322
586,47
444,70
710,60
617,419
529,104
662,571
508,210
931,282
301,436
626,360
125,336
993,350
510,185
263,107
1016,211
540,351
525,120
553,224
892,274
75,168
920,398
64,339
426,103
1005,107
303,319
736,221
513,229
1017,414
748,197
438,111
860,77
551,579
741,75
758,307
499,372
755,121
437,270
509,64
810,358
936,197
147,390
923,99
272,233
548,379
813,96
731,373
654,223
709,293
877,361
727,246
443,292
62,74
117,157
225,366
270,391
425,183
59,147
916,149
240,562
86,202
595,289
6,254
75,362
795,568
912,568
215,108
195,71
20,273
24,145
293,446
620,225
330,576
502,313
891,131
436,411
64,288
820,243
788,175
509,342
376,244
30,129
47,351
110,230
604,164
971,387
518,266
64,184
665,413
160,283
982,61
184,161
581,449
35,236
9,193
143,112
791,305
219,260
336,275
309,470
789,410
555,208
715,125
248,442
553,473
461,105
765,185
639,103
448,309
595,350
311,362
354,71
774,358
503,130
149,155
406,56
840,368
339,185
682,241
846,422
354,317
826,474
81,136
13,127
376,443
986,171
295,273
608,137
223,177
482,496
551,125
100,366
4,98
522,305
596,228
566,380
157,336
479,181
224,237
566,88
342,77
461,258
648,77
770,142
198,153
599,371
953,84
569,300
887,33
76,459
364,102
240,220
31,396
226,280
355,253
744,415
61,300
163,234
343,310
121,101
826,148
993,384
361,301
227,99
220,324
45,75
849,203
584,296
744,157
