609.18,500.51
502.6,135.84
633.21,92.996
199.58,491.1
126.43,136.88
542.3,167.18
434.68,344.82
626.94,476.47
764.87,379.3
412.73,265.4
315.56,392.88
2.0898,214.2
12.539,267.49
376.16,13.584
294.66,13.584
182.86,433.63
508.87,40.751
667.69,219.43
407.51,82.547
288.39,344.82
147.33,7.3143
760.69,157.78
557.98,134.79
704.26,429.45
32.392,393.93
42.841,175.54
20.898,130.61
694.86,155.69
245.55,342.73
96.131,204.8
238.24,145.24
482.74,131.66
499.46,203.76
553.8,295.71
58.514,434.68
724.11,44.931
50.155,212.11
159.87,129.57
646.79,42.841
81.502,180.77
53.29,95.086
185.99,208.98
370.94,423.18
429.45,42.841
7.3143,187.04
82.547,54.335
175.54,387.66
682.32,464.98
317.65,419
83.592,8.3592
206.89,312.42
151.51,470.2
525.58,343.77
495.28,386.61
432.59,131.66
151.51,250.78
321.83,216.29
460.8,88.816
143.15,217.34
763.82,205.84
121.21,392.88
411.69,4.1796
757.55,128.52
136.88,440.95
334.37,13.584
598.73,310.33
387.66,256
703.22,84.637
498.42,462.89
70.008,345.86
172.41,173.45
245.55,256
346.91,346.91
207.93,389.75
189.13,94.041
364.67,87.771
270.63,177.63
630.07,6.2694
458.71,431.54
344.82,43.886
283.17,211.07
591.41,8.3592
564.24,343.77
590.37,464.98
678.14,9.4041
714.71,217.34
669.78,337.5
710.53,164.05
128.52,173.45
335.41,248.69
647.84,501.55
206.89,7.3143
320.78,96.131
708.44,14.629
441.99,375.12
680.23,377.21
544.39,98.22
352.13,237.19
16.718,437.81
201.67,136.88
720.98,123.3
110.76,359.44
612.31,42.841
481.7,47.02
753.37,344.82
19.853,310.33
507.82,17.763
622.76,258.09
239.28,88.816
457.67,261.22
664.56,258.09
235.1,429.45
291.53,124.34
317.65,252.87
586.19,384.52
386.61,470.2
448.26,174.5
713.67,297.8
222.56,249.73
294.66,52.245
631.12,382.43
107.62,264.36
263.31,386.61
245.55,217.34
354.22,173.45
580.96,257.04
148.38,349
718.89,456.62
580.96,389.75
649.93,167.18
298.84,176.59
389.75,349
143.15,92.996
103.44,427.36
131.66,58.514
545.44,469.16
277.94,265.4
244.51,471.25
263.31,428.41
540.21,384.52
382.43,173.45
622.76,341.68
437.81,464.98
541.26,6.2694
342.73,471.25
387.66,128.52
13.584,354.22
510.96,421.09
670.82,88.816
410.64,206.89
248.69,16.718
53.29,72.098
537.08,249.73
376.16,380.34
394.97,44.931
490.06,303.02
305.11,476.47
344.82,136.88
575.74,89.861
436.77,251.82
225.7,174.5
747.1,1.0449
650.97,133.75
21.943,478.56
653.06,426.32
124.34,481.7
527.67,103.44
101.36,103.44
187.04,57.469
615.44,127.48
481.7,252.87
71.053,249.73
564.24,45.976
468.11,22.988
65.829,142.11
63.739,491.1
419,423.18
742.92,371.98
753.37,470.2
486.92,158.82
221.52,62.694
38.661,12.539
562.16,506.78
749.19,83.592
