65.016,37.152
168.34,31.347
45.279,29.025
135.84,29.025
1237.6,44.118
604.88,46.44
42.957,38.313
231.04,38.313
137,5.805
665.25,101.01
178.79,37.152
590.95,85.914
82.431,27.864
59.211,31.347
666.41,70.821
143.96,1.161
1062.3,205.5
206.66,41.796
71.982,34.83
1111.1,37.152
301.86,42.957
41.796,2.322
106.81,42.957
157.9,1.161
183.44,44.118
190.4,1.161
73.143,29.025
681.51,67.338
47.601,35.991
95.202,38.313
723.3,33.669
87.075,1.161
254.26,44.118
870.75,166.02
647.84,34.83
719.82,47.601
68.499,1.161
1025.2,52.245
96.363,60.372
46.44,42.957
12.771,27.864
152.09,30.186
71.982,44.118
625.78,46.44
179.95,30.186
109.13,32.508
130.03,2.322
117.26,29.025
52.245,70.821
541.02,208.98
159.06,30.186
1055.3,42.957
884.68,47.601
170.67,44.118
97.524,29.025
15.093,30.186
231.04,63.855
1179.6,38.313
330.88,45.279
1286.4,37.152
961.31,46.44
741.88,35.991
145.12,30.186
906.74,49.923
154.41,2.322
1115.7,69.66
150.93,4.644
5.805,30.186
1020.5,81.27
1375.8,17.415
175.31,2.322
143.96,6.966
263.55,59.211
496.91,89.397
26.703,29.025
376.16,123.07
91.719,31.347
61.533,188.08
120.74,6.966
319.27,77.787
198.53,3.483
678.02,48.762
646.68,65.016
140.48,2.322
243.81,161.38
741.88,37.152
1171.4,16.254
65.016,27.864
164.86,42.957
278.64,38.313
59.211,1.161
141.64,42.957
738.39,40.635
1096,38.313
184.6,2.322
52.245,1.161
9.288,35.991
82.431,34.83
412.15,46.44
451.63,46.44
394.74,45.279
701.24,37.152
35.991,31.347
34.83,40.635
76.626,4.644
124.23,56.889
1100.6,71.982
27.864,6.966
107.97,1.161
49.923,27.864
135.84,83.592
